Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1775","Rv1593c","VBIMycTub87468_1775","PATRIC.83332.12.NC_000962.CDS.1793997.1794707.rev","PATRIC","CDS",1793997,1794707,711,"-","FIG00937811","PLF_1763_00001120","PGF_06745520","NP_216109.1",236,,"Nudix-related transcriptional regulator NrtR",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1776","Rv1594","VBIMycTub87468_1776","PATRIC.83332.12.NC_000962.CDS.1794786.1795805.fwd","PATRIC","CDS",1794786,1795805,1020,"+","FIG00000463","PLF_1763_00000814","PGF_02278006","NP_216110.1",339,"nadA","Quinolinate synthetase (EC 2.5.1.72)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1777","Rv1595","VBIMycTub87468_1777","PATRIC.83332.12.NC_000962.CDS.1795802.1797388.fwd","PATRIC","CDS",1795802,1797388,1587,"+","FIG00000575","PLF_1763_00001309","PGF_07459509","NP_216111.1",528,"nadB","L-aspartate oxidase (EC 1.4.3.16)","GO:0008734|L-aspartate oxidase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1778","Rv1596","VBIMycTub87468_1778","PATRIC.83332.12.NC_000962.CDS.1797388.1798245.fwd","PATRIC","CDS",1797388,1798245,858,"+","FIG00000413","PLF_1763_00001214","PGF_04828114","NP_216112.1",285,"nadC","Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)","GO:0004514|nicotinate-nucleotide diphosphorylase (carboxylating) activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1779","Rv1597","VBIMycTub87468_1779","PATRIC.83332.12.NC_000962.CDS.1798318.1799052.fwd","PATRIC","CDS",1798318,1799052,735,"+","FIG00515945","PLF_1763_00002694","PGF_06788576","NP_216113.1",244,,"SAM-dependent methyltransferase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1780","Rv1598c","VBIMycTub87468_1780","PATRIC.83332.12.NC_000962.CDS.1799073.1799483.rev","PATRIC","CDS",1799073,1799483,411,"-","FIG00820653","PLF_1763_00413003","PGF_08225224","NP_216114.1",136,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1781","Rv1599","VBIMycTub87468_1781","PATRIC.83332.12.NC_000962.CDS.1799565.1800899.fwd","PATRIC","CDS",1799565,1800899,1335,"+","FIG00000303","PLF_1763_00000490","PGF_05760069","NP_216115.1",444,"hisD","Histidinol dehydrogenase (EC 1.1.1.23)","GO:0004399|histidinol dehydrogenase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1782","Rv1600","VBIMycTub87468_1782","PATRIC.83332.12.NC_000962.CDS.1801052.1802038.fwd","PATRIC","CDS",1801052,1802038,987,"+","FIG00000474","PLF_1763_00083101","PGF_03811905","YP_177823.1",328,"hisC1","Histidinol-phosphate aminotransferase (EC 2.6.1.9)","GO:0004400|histidinol-phosphate transaminase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1783","Rv1601","VBIMycTub87468_1783","PATRIC.83332.12.NC_000962.CDS.1802035.1802667.fwd","PATRIC","CDS",1802035,1802667,633,"+","FIG00000601","PLF_1763_00000863","PGF_00013803","NP_216117.1",210,"hisB","Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)","GO:0004424|imidazoleglycerol-phosphate dehydratase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1784","Rv1602","VBIMycTub87468_1784","PATRIC.83332.12.NC_000962.CDS.1802664.1803284.fwd","PATRIC","CDS",1802664,1803284,621,"+","FIG00010738","PLF_1763_00000862","PGF_04867467","NP_216118.1",206,"hisH","Imidazole glycerol phosphate synthase amidotransferase subunit HisH",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1785","Rv1603","VBIMycTub87468_1785","PATRIC.83332.12.NC_000962.CDS.1803294.1804031.fwd","PATRIC","CDS",1803294,1804031,738,"+","FIG00137296","PLF_1763_00000675","PGF_00033950","NP_216119.1",245,"hisA","Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16) @ Acting phosphoribosylanthranilate isomerase (EC 5.3.1.24)","GO:0003949|1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity;GO:0004640|phosphoribosylanthranilate isomerase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1786","Rv1604","VBIMycTub87468_1786","PATRIC.83332.12.NC_000962.CDS.1804039.1804851.fwd","PATRIC","CDS",1804039,1804851,813,"+","FIG00001748","PLF_1763_00001373","PGF_08151051","NP_216120.1",270,"impA","Histidinol-phosphatase [alternative form] (EC 3.1.3.15)","GO:0004401|histidinol-phosphatase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1787","Rv1605","VBIMycTub87468_1787","PATRIC.83332.12.NC_000962.CDS.1804853.1805656.fwd","PATRIC","CDS",1804853,1805656,804,"+","FIG00000258","PLF_1763_00000574","PGF_02011760","NP_216121.1",267,"hisF","Imidazole glycerol phosphate synthase cyclase subunit",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1788","Rv1606","VBIMycTub87468_1788","PATRIC.83332.12.NC_000962.CDS.1805653.1806000.fwd","PATRIC","CDS",1805653,1806000,348,"+","FIG01303889","PLF_1763_00001183","PGF_02776739","NP_216638.2",115,"hisI","Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)","GO:0004635|phosphoribosyl-AMP cyclohydrolase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1789","Rv1607","VBIMycTub87468_1789","PATRIC.83332.12.NC_000962.CDS.1806181.1807263.fwd","PATRIC","CDS",1806181,1807263,1083,"+","FIG00634903","PLF_1763_00002145","PGF_03161859","NP_216123.1",360,"chaA","Calcium/proton antiporter",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1790","Rv1608c","VBIMycTub87468_1790","PATRIC.83332.12.NC_000962.CDS.1807298.1807672.rev","PATRIC","CDS",1807298,1807672,375,"-","FIG01258694","PLF_1763_00060971","PGF_01003110","NP_216124.1",124,"bcpB","Alkylhydroperoxide reductase subunit C-like protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1791","Rv1609","VBIMycTub87468_1791","PATRIC.83332.12.NC_000962.CDS.1807903.1809453.fwd","PATRIC","CDS",1807903,1809453,1551,"+","FIG00011663","PLF_1763_00000831","PGF_00056814","NP_216125.1",516,"trpE","Anthranilate synthase, aminase component (EC 4.1.3.27)","GO:0004049|anthranilate synthase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.174",,"VBIMycTub87468_0174","PATRIC.83332.12.NC_000962.CDS.180805.181029.rev","PATRIC","CDS",180805,181029,225,"-","FIG01311212","PLF_1763_00003424","PGF_02412487",,74,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1792","Rv1610","VBIMycTub87468_1792","PATRIC.83332.12.NC_000962.CDS.1809491.1810150.fwd","PATRIC","CDS",1809491,1810150,660,"+","FIG00997093","PLF_1763_00025318","PGF_05554317","NP_216126.1",219,,"Tryptophan-associated membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1793","Rv1611","VBIMycTub87468_1793","PATRIC.83332.12.NC_000962.CDS.1810240.1811058.fwd","PATRIC","CDS",1810240,1811058,819,"+","FIG00135159","PLF_1763_00000807","PGF_00014051","NP_216127.1",272,"trpC","Indole-3-glycerol phosphate synthase (EC 4.1.1.48)","GO:0004425|indole-3-glycerol-phosphate synthase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1794","Rv1612","VBIMycTub87468_1794","PATRIC.83332.12.NC_000962.CDS.1811127.1812359.fwd","PATRIC","CDS",1811127,1812359,1233,"+","FIG00116323","PLF_1763_00000469","PGF_00062027","NP_216128.1",410,"trpB","Tryptophan synthase beta chain (EC 4.2.1.20)","GO:0004834|tryptophan synthase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.175","Rv0153c","VBIMycTub87468_0175","PATRIC.83332.12.NC_000962.CDS.181155.181985.rev","PATRIC","CDS",181155,181985,831,"-","FIG00819984","PLF_1763_00001859","PGF_02012688","NP_214667.1",276,"ptbB","Protein tyrosine phosphatase (EC 3.1.3.48)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1795","Rv1613","VBIMycTub87468_1795","PATRIC.83332.12.NC_000962.CDS.1812368.1813171.fwd","PATRIC","CDS",1812368,1813171,804,"+","FIG00105533","PLF_1763_00000925","PGF_00062023","NP_216129.1",267,"trpA","Tryptophan synthase alpha chain (EC 4.2.1.20)","GO:0004834|tryptophan synthase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1796","Rv1614","VBIMycTub87468_1796","PATRIC.83332.12.NC_000962.CDS.1813168.1814577.fwd","PATRIC","CDS",1813168,1814577,1410,"+","FIG00000985","PLF_1763_00262886","PGF_05621995","NP_216130.1",469,"lgt","Prolipoprotein diacylglyceryl transferase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1797",,"VBIMycTub87468_1797","PATRIC.83332.12.NC_000962.CDS.1814528.1814683.rev","PATRIC","CDS",1814528,1814683,156,"-","FIG00821862","PLF_1763_00003590","PGF_02412581",,51,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1798",,"VBIMycTub87468_1798","PATRIC.83332.12.NC_000962.CDS.1815042.1815134.fwd","PATRIC","CDS",1815042,1815134,93,"+","FIG00638284","PLF_1763_00004276","PGF_02414691",,30,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1799","Rv1615","VBIMycTub87468_1799","PATRIC.83332.12.NC_000962.CDS.1815298.1815693.fwd","PATRIC","CDS",1815298,1815693,396,"+","FIG00822582","PLF_1763_00086279","PGF_08225224","NP_216131.1",131,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1800","Rv1616","VBIMycTub87468_1800","PATRIC.83332.12.NC_000962.CDS.1815731.1816081.fwd","PATRIC","CDS",1815731,1816081,351,"+","FIG01121868","PLF_1763_00002457","PGF_00019823","NP_216132.1",116,,"Membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1801","Rv1617","VBIMycTub87468_1801","PATRIC.83332.12.NC_000962.CDS.1816273.1817607.fwd","PATRIC","CDS",1816273,1817607,1335,"+","FIG00000043","PLF_1763_00000353","PGF_07760799","NP_216133.1",444,"pykA","Pyruvate kinase (EC 2.7.1.40)","GO:0004743|pyruvate kinase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1802","Rv1618","VBIMycTub87468_1802","PATRIC.83332.12.NC_000962.CDS.1817633.1818517.fwd","PATRIC","CDS",1817633,1818517,885,"+","FIG00002217","PLF_1763_00000762","PGF_00922738","NP_216134.1",294,"tesB1","Acyl-CoA thioesterase II (EC 3.1.2.-)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1803",,"VBIMycTub87468_1803","PATRIC.83332.12.NC_000962.CDS.1818542.1818787.rev","PATRIC","CDS",1818542,1818787,246,"-","FIG01504922","PLF_1763_00003807","PGF_02412834",,81,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.176","Rv0154c","VBIMycTub87468_0176","PATRIC.83332.12.NC_000962.CDS.181987.183210.rev","PATRIC","CDS",181987,183210,1224,"-","FIG00009149","PLF_1763_00156062","PGF_02952276","NP_214668.1",407,"fadE2","Acyl-CoA dehydrogenase (EC 1.3.8.1), Mycobacterial subgroup FadE2","GO:0004085|butyryl-CoA dehydrogenase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1804","Rv1620c","VBIMycTub87468_1804","PATRIC.83332.12.NC_000962.CDS.1819963.1821675.rev","PATRIC","CDS",1819963,1821675,1713,"-","FIG00046358","PLF_1763_00000653","PGF_04183997","NP_216136.1",570,"cydC","Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydC subunit",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1805","Rv1621c","VBIMycTub87468_1805","PATRIC.83332.12.NC_000962.CDS.1821690.1823273.rev","PATRIC","CDS",1821690,1823273,1584,"-","FIG01010650","PLF_1763_00309579","PGF_00596539","NP_216137.1",527,"cydD","Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydD subunit",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1806","Rv1622c","VBIMycTub87468_1806","PATRIC.83332.12.NC_000962.CDS.1823360.1824400.rev","PATRIC","CDS",1823360,1824400,1041,"-","FIG00000390","PLF_1763_00000414","PGF_10109529","NP_216138.1",346,"cydB","Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)","GO:0006118|electron transport;GO:0016020|membrane"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1807","Rv1623c","VBIMycTub87468_1807","PATRIC.83332.12.NC_000962.CDS.1824430.1825887.rev","PATRIC","CDS",1824430,1825887,1458,"-","FIG00096593","PLF_1763_00307872","PGF_01605461","YP_177824.1",485,"cydA","Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)","GO:0006118|electron transport;GO:0016020|membrane;GO:0016491|oxidoreductase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1808","Rv1624c","VBIMycTub87468_1808","PATRIC.83332.12.NC_000962.CDS.1825998.1826528.rev","PATRIC","CDS",1825998,1826528,531,"-","FIG01121868","PLF_1763_00011657","PGF_00947830","NP_216140.1",176,,"putative membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1809","Rv1625c","VBIMycTub87468_1809","PATRIC.83332.12.NC_000962.CDS.1826614.1827807.rev","PATRIC","CDS",1826614,1827807,1194,"-","FIG00001294","PLF_1763_00001415","PGF_08828113","NP_216141.2",397,"cya","Adenylate cyclase (EC 4.6.1.1)","GO:0004016|adenylate cyclase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1810","Rv1626","VBIMycTub87468_1810","PATRIC.83332.12.NC_000962.CDS.1828180.1828797.fwd","PATRIC","CDS",1828180,1828797,618,"+","FIG00826122","PLF_1763_00001319","PGF_00336478","NP_216142.1",205,,"Two-component transcriptional response regulator PdtaR, LuxR family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1811","Rv1627c","VBIMycTub87468_1811","PATRIC.83332.12.NC_000962.CDS.1828865.1830073.rev","PATRIC","CDS",1828865,1830073,1209,"-","FIG01418201","PLF_1763_00001328","PGF_05164129","NP_216143.1",402,,"Probable nonspecific lipid-transfer protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1812","Rv1628c","VBIMycTub87468_1812","PATRIC.83332.12.NC_000962.CDS.1830070.1830561.rev","PATRIC","CDS",1830070,1830561,492,"-","FIG00823077","PLF_1763_00001288","PGF_12874827","NP_216144.1",163,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1813","Rv1629","VBIMycTub87468_1813","PATRIC.83332.12.NC_000962.CDS.1830665.1833379.fwd","PATRIC","CDS",1830665,1833379,2715,"+","FIG00000404","PLF_1763_00255592","PGF_10347756","NP_216145.1",904,"polA","DNA polymerase I (EC 2.7.7.7)","GO:0003887|DNA-directed DNA polymerase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1814","Rv1630","VBIMycTub87468_1814","PATRIC.83332.12.NC_000962.CDS.1833542.1834987.fwd","PATRIC","CDS",1833542,1834987,1446,"+","FIG00000210","PLF_1763_00000817","PGF_09939762","NP_216146.1",481,"rpsA","SSU ribosomal protein S1p","GO:0003723|RNA binding"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.177",,"VBIMycTub87468_0177","PATRIC.83332.12.NC_000962.CDS.183415.183561.fwd","PATRIC","CDS",183415,183561,147,"+","FIG01452534","PLF_1763_00002853","PGF_02410291",,48,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1815","Rv1631","VBIMycTub87468_1815","PATRIC.83332.12.NC_000962.CDS.1835013.1836236.fwd","PATRIC","CDS",1835013,1836236,1224,"+","FIG00000267","PLF_1763_00002205","PGF_01135236","NP_216147.1",407,"coaE","Dephospho-CoA kinase (EC 2.7.1.24)","GO:0004140|dephospho-CoA kinase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1816",,"VBIMycTub87468_1816","PATRIC.83332.12.NC_000962.CDS.1836200.1836316.fwd","PATRIC","CDS",1836200,1836316,117,"+","FIG00820194","PLF_1763_00003372","PGF_02412454",,38,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.178","Rv0155","VBIMycTub87468_0178","PATRIC.83332.12.NC_000962.CDS.183622.184722.fwd","PATRIC","CDS",183622,184722,1101,"+","FIG00001143","PLF_1763_00001326","PGF_07027046","NP_214669.1",366,"pntAa","NAD(P) transhydrogenase N-domain of subunit alpha (EC 1.6.1.2)","GO:0008750|NAD(P)+ transhydrogenase (AB-specific) activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1817","Rv1632c","VBIMycTub87468_1817","PATRIC.83332.12.NC_000962.CDS.1836387.1836830.rev","PATRIC","CDS",1836387,1836830,444,"-","FIG00820123","PLF_1763_00001203","PGF_08225224","NP_216148.1",147,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1818","Rv1633","VBIMycTub87468_1818","PATRIC.83332.12.NC_000962.CDS.1836895.1839171.fwd","PATRIC","CDS",1836895,1839171,2277,"+","FIG00000146","PLF_1763_00000325","PGF_00950554","NP_216149.1",758,"uvrB","Excinuclease ABC subunit B","GO:0003676|nucleic acid binding;GO:0003677|DNA binding;GO:0004386|helicase activity;GO:0004518|nuclease activity;GO:0005524|ATP binding;GO:0006289|nucleotide-excision repair"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1819","Rv1634","VBIMycTub87468_1819","PATRIC.83332.12.NC_000962.CDS.1839168.1840583.fwd","PATRIC","CDS",1839168,1840583,1416,"+","FIG01387845","PLF_1763_00150191","PGF_02962456","NP_216150.1",471,,"MFS-type transporter Rv1634 family => implicated in rifampicin, ofloxacin efflux",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1820","Rv1635c","VBIMycTub87468_1820","PATRIC.83332.12.NC_000962.CDS.1840572.1842269.rev","PATRIC","CDS",1840572,1842269,1698,"-","FIG01121868","PLF_1763_00001864","PGF_00019762","NP_216151.1",565,,"Membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1821",,"VBIMycTub87468_1821","PATRIC.83332.12.NC_000962.CDS.1842291.1842428.fwd","PATRIC","CDS",1842291,1842428,138,"+",,"PLF_1763_00003366","PGF_02412447",,45,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1822","Rv1636","VBIMycTub87468_1822","PATRIC.83332.12.NC_000962.CDS.1842451.1842891.fwd","PATRIC","CDS",1842451,1842891,441,"+","FIG01023736","PLF_1763_00000342","PGF_00065958","NP_216152.1",146,"TB15.3","Universal stress protein UspA and related nucleotide-binding proteins",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1823","Rv1637c","VBIMycTub87468_1823","PATRIC.83332.12.NC_000962.CDS.1842898.1843632.rev","PATRIC","CDS",1842898,1843632,735,"-","FIG01193879","PLF_1763_00000576","PGF_10420457","NP_216153.1",244,,"MBL-fold metallo-hydrolase superfamily",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1824","Rv1638","VBIMycTub87468_1824","PATRIC.83332.12.NC_000962.CDS.1843741.1846659.fwd","PATRIC","CDS",1843741,1846659,2919,"+","FIG00000147","PLF_1763_00354278","PGF_04041316","NP_216154.1",972,"uvrA","Excinuclease ABC subunit A","GO:0005524|ATP binding;GO:0016887|ATPase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1825","Rv1638A","VBIMycTub87468_1825","PATRIC.83332.12.NC_000962.CDS.1846716.1846973.rev","PATRIC","CDS",1846716,1846973,258,"-","FIG00820126","PLF_1763_00007361","PGF_00888667","YP_177650.1",85,,"FIG00820127: hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1826","Rv1639c","VBIMycTub87468_1826","PATRIC.83332.12.NC_000962.CDS.1846989.1848440.rev","PATRIC","CDS",1846989,1848440,1452,"-","FIG01366795","PLF_1763_00000078","PGF_00399648","NP_216155.1",483,,"hypothetical protein Rv1639c",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.179","Rv0156","VBIMycTub87468_0179","PATRIC.83332.12.NC_000962.CDS.184723.185055.fwd","PATRIC","CDS",184723,185055,333,"+","FIG00001143","PLF_1763_00001401","PGF_01481908","NP_214670.1",110,"pntAb","NAD(P) transhydrogenase C-domain of subunit alpha (EC 1.6.1.2)","GO:0008750|NAD(P)+ transhydrogenase (AB-specific) activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1827","Rv1640c","VBIMycTub87468_1827","PATRIC.83332.12.NC_000962.CDS.1848517.1851768.rev","PATRIC","CDS",1848517,1851768,3252,"-","FIG00009947","PLF_1763_00000202","PGF_00015995","NP_216156.1",1083,"lysS","L-O-lysylphosphatidylglycerol synthase (EC 2.3.2.3) / Lysyl-tRNA synthetase (class II) (EC 6.1.1.6), L-O-lysylphosphatidylglycerol synthetase specific","GO:0050071|lysyltransferase activity;GO:0004824|lysine-tRNA ligase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.180","Rv0157","VBIMycTub87468_0180","PATRIC.83332.12.NC_000962.CDS.185052.186479.fwd","PATRIC","CDS",185052,186479,1428,"+","FIG00000629","PLF_1763_00000917","PGF_00024322","NP_214671.1",475,"pntB","NAD(P) transhydrogenase subunit beta (EC 1.6.1.2)","GO:0008750|NAD(P)+ transhydrogenase (AB-specific) activity"
