Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1091","AA076_05605",,"Q7A651","Staphylococcus aureus (strain N315)",,"Heme transporter IsdDEF, permease component IsdF","the atp-binding cassette (abc) superfamily.","3.A.1.14.17","11418146;15774886;17666394",100,100,100,"1e-176"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2183","SA2016","VBIStaAur116463_2183",,,"rpsI","SSU ribosomal protein S9p (S16e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1243","SAOUHSC_01359","VBIStaAur99865_1243","82750952","Staphylococcus aureus RF122 ",,"L-O-lysylphosphatidylglycerol synthase (EC 2.3.2.3)",,,"11342591",100,100,99,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.237","SAOUHSC_00258","VBIStaAur99865_0237","Q99WU3","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"Putative secretion accessory protein EsaA/YueB @ Bacteriophage SPP1 receptor","the type iv (conjugal dna-protein transfer or virb) secretory pathway (ivsp) family.","3.A.7.17.1","11418146",100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1340","SA1246","VBIStaAur116463_1340","YP_499945.1","Staphylococcus aureus subsp. aureus NCTC 8325","arlS","Two component system histidine kinase ArlS (EC 2.7.3.-)",,"efflux pump conferring antibiotic resistance;gene modulating antibiotic efflux",,100,100,100,"1e-260"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1397","SA1298","VBIStaAur116463_1397",,,"aroB","3-dehydroquinate synthase (EC 4.2.3.4)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2189","AA076_11435",,,,,"LSU ribosomal protein L22p (L17e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.903","AA076_04645",,"P60686","Staphylococcus aureus",,"Na(+) H(+) antiporter subunit D","the monovalent cation (k(+) or na(+)):proton antiporter-3 (cpa3) family.","2.A.63.1.3","17293423;9852009",100,100,100,"1e-280"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.992","SAOUHSC_01082","VBIStaAur99865_0992","Q8KQR1","Staphylococcus aureus (strain NCTC 8325)",,"NPQTN cell wall anchored protein IsdC","the gram-positive bacterial hemoglobin receptor (isd) family.","9.A.39.1.2","11418146;11830639;11952908;15213324;15240116;15718231;15880095;16544250;17287214;18097052;18194816",100,100,100,"1e-129"
"BLAT","Transporter","TCDB","Staphylococcus aureus C0673","fig|1413510.3.peg.288","V070_00296",,"P30329","Staphylococcus aureus",,"Arsenite/antimonite:H+ antiporter ArsB","the arsenite-antimonite (arsb) efflux family.","2.A.45.1.1","1534328",100,99,80,"1e-203"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.847","SAOUHSC_00926","VBIStaAur99865_0847","Q2FZR4","Staphylococcus aureus (strain NCTC 8325)",,"Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)","the atp-binding cassette (abc) superfamily.","3.A.1.5.19",,100,100,100,"1e-177"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.238","SAOUHSC_00259","VBIStaAur99865_0238","Q99WU2","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"Putative secretion system component EssA","the type iv (conjugal dna-protein transfer or virb) secretory pathway (ivsp) family.","3.A.7.17.1","11418146",100,100,99,"9e-80"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2653","AA076_13800",,,,,"Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"Literature","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1320","SA1226","VBIStaAur116463_1320","15926974","Staphylococcus aureus subsp. aureus N315 ","asd","Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)",,,"9383163",100,100,100,"1e-189"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1908","AA076_09940",,"Q7A4Q7","Staphylococcus aureus (strain N315)",,"Sodium/proline symporter","the solute:sodium symporter (sss) family.","2.A.21.2.2","11418146",100,100,100,"1e-296"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.707","AA076_03670",,"P61432","Staphylococcus aureus (strain MW2)","murB","UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)","Flavin adenine dinucleotide","Drug target",,100,100,100,"1e-176"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.15","SAOUHSC_00017","VBIStaAur99865_0015",,,"rplI","LSU ribosomal protein L9p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2376","V070_02444",,,,,"Heme ABC type transporter HtsABC, permease protein HtsB","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.59","SAOUHSC_00069","VBIStaAur99865_0059","151220267","Staphylococcus aureus subsp. aureus str. Newman",,"Protein A, von Willebrand factor binding protein Spa",,,"20713595",97,99,98,"1e-297"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1251","AA076_06415",,"15926868","Staphylococcus aureus subsp. aureus N315",,"RecA protein",,,"9383163",100,100,100,"1e-196"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1081","SA1007","VBIStaAur116463_1081","VFG001293","Staphylococcus aureus subsp. aureus MW2",,"Cytolytic pore-forming protein => Alpha-hemolysin",,"Toxin;Membrane-damaging;Pore-forming;Channel-forming involving beta-sheet-containing toxin (beta-barrel)",,100,100,99,"1e-189"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1089","AA076_05595",,"Q5HGV2","Staphylococcus aureus (strain COL)",,"Heme transporter IsdDEF, membrane component IsdD","the atp-binding cassette (abc) superfamily.","3.A.1.14.17","11418146;15774886;17666394",100,100,100,"1e-203"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2176","AA076_11370",,,,,"LSU ribosomal protein L30p (L7e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1092","AA076_05610",,"Q8NX63","Staphylococcus aureus (strain MW2)",,"NPQTN specific sortase B","2-(Trimethylammonium)Ethyl Thiol;N-[N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-Butyl]-Guanidine","Drug target",,100,100,99,"1e-139"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2625","V070_02707",,,,,"Cell envelope stress response system LiaFSR, sensor histidine kinase LiaS(VraS)",,"regulator modulating expression of antibiotic resistance genes","21899450;26020679 ",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2670","SA2466","VBIStaAur116463_2670",,,,"Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.905","SA0849","VBIStaAur116463_0905","Q2FZR3","Staphylococcus aureus (strain NCTC 8325)",,"Oligopeptide ABC transporter, substrate-binding protein OppA (TC 3.A.1.5.1)","the atp-binding cassette (abc) superfamily.","3.A.1.5.19",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2743","SAOUHSC_03036","VBIStaAur99865_2743","Q9RL74","Staphylococcus aureus",,"ABC transporter, ATP-binding protein","the atp-binding cassette (abc) superfamily.","3.A.1.134.11",,100,100,100,"1e-139"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.660","AA076_03430",,,,,"MFS-type transporter quinolone resistance protein NorA",,"efflux pump conferring antibiotic resistance","8431010;2173911",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2743","V070_02826",,,,,"Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1719","AA076_08795",,"285817413","Staphylococcus aureus 04-02981",,"Cell surface receptor IsdH for hemoglobin-haptoglobin complexes",,,"19246738",100,100,98,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2258","SAOUHSC_02503","VBIStaAur99865_2258",,,"rpsQ","SSU ribosomal protein S17p (S11e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1258","V070_01265",,,,,"LSU ribosomal protein L22p (L17e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1352","AA076_06925",,"15926952","Staphylococcus aureus subsp. aureus N315 ",,"Tryptophan synthase beta chain (EC 4.2.1.20)",,,"9383163",100,100,99,"1e-232"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.467","SA0442","VBIStaAur116463_0467",,,"holB","DNA polymerase III delta prime subunit (EC 2.7.7.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.465","SA0440","VBIStaAur116463_0465",,,"tmk","Thymidylate kinase (EC 2.7.4.9)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2206","SA2037","VBIStaAur116463_2206",,,"rplN","LSU ribosomal protein L14p (L23e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.819","V070_00820",,,,,"Leucyl-tRNA synthetase (EC 6.1.1.4)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.277","V070_00285",,,,,"Undecaprenyl diphosphate synthase (EC 2.5.1.31)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.249","V070_00258",,,,,"Chromosome partition protein smc","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Antibiotic Resistance","NDARO","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.49","SA0049","VBIStaAur116463_0049","WP_000067268.1","Bacteria","ant(9)","Aminoglycoside 9-nucleotidyltransferase (EC 2.7.7.-) => ANT(9)-I","MULTISPECIES: aminoglycoside nucleotidyltransferase ANT(9)-Ia",,,100,100,100,"1e-146"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1993","SAS065","VBIStaAur116463_1993","P0C1V1","Staphylococcus aureus","hld","RNAIII (delta-hemolysin)","the pore-forming delta-hemolysin (hld) family.","1.C.122.1.1",,100,59,100,"1e-06"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1779","SAOUHSC_01954","VBIStaAur99865_1779","VFG001276","Staphylococcus aureus subsp. aureus MW2",,"Cytolytic pore-forming protein F component => Leukotoxin LukD",,"Toxin;Membrane-damaging;Pore-forming;Channel-forming involving beta-sheet-containing toxin (beta-barrel);Biocomponent leukocidin",,99,98,82,"1e-160"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2149","V070_02207",,,,,"Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.363","SA0347","VBIStaAur116463_0363",,,,"Cystathionine gamma-synthase (EC 2.5.1.48)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1058","AA076_05430",,"Q7A678","Staphylococcus aureus (strain N315)",,"Spermidine/putrescine import ABC transporter permease protein PotB (TC 3.A.1.11.1)","the atp-binding cassette (abc) superfamily.","3.A.1.11.8",,100,100,99,"1e-146"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1450","AA076_07430",,,,,"Chorismate synthase (EC 4.2.3.5)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1310","SAOUHSC_01434","VBIStaAur99865_1310",,,,"Dihydrofolate reductase (EC 1.5.1.3)",,"antibiotic target in susceptible species","20169085;25288078",,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.242","AA076_01230",,"Q99WU1","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"Putative secretion accessory protein EsaB/YukD","the type iv (conjugal dna-protein transfer or virb) secretory pathway (ivsp) family.","3.A.7.17.1","11418146",100,100,100,"1e-38"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.563","SAS016","VBIStaAur116463_0563","Q7A2W7","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"hypothetical protein","the atp-binding cassette (abc) superfamily.","3.A.1.134.7",,100,100,100,"4e-25"
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1300","SA1206","VBIStaAur116463_1300","TTDR00306",,"femA","tRNA-dependent lipid II-Gly glycyltransferase (EC 2.3.2.17) @ tRNA-dependent lipid II-GlyGly glycyltransferase (EC 2.3.2.17) @ FemA, factor essential for methicillin resistance",,,,34,100,99,"1e-167"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.499","AA076_02630",,,,"fusA","Translation elongation factor G",,"antibiotic target in susceptible species","17980694;19289529;19289529;17325218;19289529",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2265","SAOUHSC_02510","VBIStaAur99865_2265",,,"rplW","LSU ribosomal protein L23p (L23Ae)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1221","AA076_06265",,,,,"SSU ribosomal protein S2p (SAe)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2393","SA2207","VBIStaAur116463_2393","VFG001273","Staphylococcus aureus subsp. aureus MW2","hlgA","Cytolytic pore-forming protein S component => Gamma-hemolysin HlgA",,"Toxin;Membrane-damaging;Pore-forming;Channel-forming involving beta-sheet-containing toxin (beta-barrel);Biocomponent leukocidin",,100,96,100,"1e-179"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.241","AA076_01225",,"VFG002404","Staphylococcus aureus subsp. aureus MW2",,"Putative secretion system component EssA",,"Secretion system;Type VII secretion system",,100,100,100,"2e-80"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1723","V070_01740",,,,,"LSU ribosomal protein L9p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2116","AA076_11065",,,,,"Heme ABC type transporter HtsABC, permease protein HtsB","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.5","AA076_00025",,,,"gyrB","DNA gyrase subunit B (EC 5.99.1.3)",,"antibiotic target in susceptible species","21693461;22279180;9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.814","SA0766","VBIStaAur116463_0814",,,"ermA","23S rRNA (adenine(2058)-N(6))-dimethyltransferase (EC 2.1.1.184) => Erm(A)",,"antibiotic target modifying enzyme","11909834;15980403",,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.324","SA0309","VBIStaAur116463_0324","VFG001316","Staphylococcus aureus subsp. aureus MW2","geh","Lipase precursor (EC 3.1.1.3)",,"Exoenzyme;Lipase",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2648","AA076_13775",,"A6QKF8","Staphylococcus aureus (strain Newman)",,"Polysaccharide intercellular adhesin (PIA) biosynthesis protein IcaC","the acyltransferase-3/putative acetyl-coa transporter (atat) family.","9.B.97.1.7",,100,100,100,"1e-203"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.290","SA0275","VBIStaAur116463_0290","Q99WU0","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"Putative secretion system component EssB/YukC","the type iv (conjugal dna-protein transfer or virb) secretory pathway (ivsp) family.","3.A.7.17.1","11418146",100,100,100,"1e-260"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2385","SAOUHSC_02637","VBIStaAur99865_2385",,,,"Teicoplanin-resistance associated HTH-type transcriptional regulator TcaR",,"antibiotic resistance gene cluster, cassette, or operon","11042376;15060048",,,,
